height,temperature,np,HI,HII,HMinus
456325325.97088933,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
457278651.86079895,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
458233969.3786123,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
459191282.6851118,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
460150595.9497726,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
461111913.3507801,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
462075239.0750488,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
463040577.31824005,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
464007932.28478056,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
464977308.18788075,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
465948709.24955285,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
466922139.70062953,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
467897603.7807823,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
468875105.7385398,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
469854649.8313066,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
470836240.32538134,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
471819881.4959758,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
472805577.627233,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
473793333.0122463,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
474783151.9530779,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
475775038.76077753,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
476768997.7554013,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
477765033.2660306,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
478763149.6307907,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
479763351.1968699,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
480765642.32053846,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
481770027.3671673,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
482776510.71124727,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
483785096.73640823,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
484795789.8354379,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
485808594.4103012,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
486823514.8721593,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
487840555.641389,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
488859721.1476018,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
489881015.82966316,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
490904444.13571215,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
491930010.5231804,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
492957719.458812,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
493987575.4186823,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
495019582.88821805,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
496053746.36221665,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
497090070.3448656,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
498128559.3497625,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
499169217.89993423,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
500212050.527857,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
